year_ceremony,category,name,film,winner
1948,SHORT SUBJECT (Two-reel),"Irving Allen, Producer",Climbing the Matterhorn,TRUE
1948,SHORT SUBJECT (Two-reel),"Thomas Mead, Producer",Fight of the Wild Stallions,FALSE
1948,SHORT SUBJECT (Two-reel),"Herbert Morgan, Producer",Give Us the Earth,FALSE
1948,SHORT SUBJECT (Two-reel),"Ben Blake, Producer",A Voice Is Born: The Story of Niklos Gafni,FALSE
1948,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",The Bishop's Wife,TRUE
1948,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Green Dolphin Street,FALSE
1948,SOUND RECORDING,"Sound Service, Inc., Jack R. Whitney, Sound Director",T-Men,FALSE
1948,SPECIAL EFFECTS,"Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore",Green Dolphin Street,TRUE
1948,SPECIAL EFFECTS,"Special Visual Effects by Farciot Edouart, Devereux Jennings, Gordon Jennings, Wallace Kelley, Paul Lerpae; Special Audible Effects by George Dutton",Unconquered,FALSE
1948,WRITING (Motion Picture Story),"Georges Chaperot, Rene Wheeler",A Cage of Nightingales,FALSE
1948,WRITING (Motion Picture Story),"Herbert Clyde Lewis, Frederick Stephani",It Happened on Fifth Avenue,FALSE
1948,WRITING (Motion Picture Story),Eleazar Lipsky,Kiss of Death,FALSE
1948,WRITING (Motion Picture Story),Valentine Davies,Miracle on 34th Street,TRUE
1948,WRITING (Motion Picture Story),"Dorothy Parker, Frank Cavett",Smash-Up--The Story of a Woman,FALSE
1948,WRITING (Original Screenplay),Sidney Sheldon,The Bachelor and the Bobby-Soxer,TRUE
1948,WRITING (Original Screenplay),Abraham Polonsky,Body and Soul,FALSE
1948,WRITING (Original Screenplay),"Ruth Gordon, Garson Kanin",A Double Life,FALSE
1948,WRITING (Original Screenplay),Charles Chaplin,Monsieur Verdoux,FALSE
1948,WRITING (Original Screenplay),"Sergio Amidei, Adolfo Franci, C. G. Viola, Cesare Zavattini",Shoe-Shine,FALSE
1948,WRITING (Screenplay),Richard Murphy,Boomerang!,FALSE
1948,WRITING (Screenplay),John Paxton,Crossfire,FALSE
1948,WRITING (Screenplay),Moss Hart,Gentleman's Agreement,FALSE
1948,WRITING (Screenplay),"David Lean, Anthony Havelock-Allan, Ronald Neame",Great Expectations,FALSE
1948,WRITING (Screenplay),George Seaton,Miracle on 34th Street,TRUE
1948,SPECIAL AWARD, James Baskett for his able and heart-warming characterization of Uncle Remus,,TRUE
1948,SPECIAL AWARD, Bill and Coo,,TRUE
1948,SPECIAL AWARD, Shoe-Shine - the high quality of this motion picture,,TRUE
1948,SPECIAL AWARD, Colonel William N. Selig,,TRUE
1949,ACTOR,Lew Ayres,Johnny Belinda,FALSE
1949,ACTOR,Montgomery Clift,The Search,FALSE
1949,ACTOR,Dan Dailey,When My Baby Smiles at Me,FALSE
1949,ACTOR,Laurence Olivier,Hamlet,TRUE
1949,ACTOR,Clifton Webb,Sitting Pretty,FALSE
1949,ACTOR IN A SUPPORTING ROLE,Charles Bickford,Johnny Belinda,FALSE
1949,ACTOR IN A SUPPORTING ROLE,José Ferrer,Joan of Arc,FALSE
1949,ACTOR IN A SUPPORTING ROLE,Oscar Homolka,I Remember Mama,FALSE
1949,ACTOR IN A SUPPORTING ROLE,Walter Huston,The Treasure of the Sierra Madre,TRUE
1949,ACTOR IN A SUPPORTING ROLE,Cecil Kellaway,The Luck of the Irish,FALSE
1949,ACTRESS,Ingrid Bergman,Joan of Arc,FALSE
1949,ACTRESS,Olivia de Havilland,The Snake Pit,FALSE
1949,ACTRESS,Irene Dunne,I Remember Mama,FALSE
1949,ACTRESS,Barbara Stanwyck,"Sorry, Wrong Number",FALSE
1949,ACTRESS,Jane Wyman,Johnny Belinda,TRUE
1949,ACTRESS IN A SUPPORTING ROLE,Barbara Bel Geddes,I Remember Mama,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Ellen Corby,I Remember Mama,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Johnny Belinda,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Jean Simmons,Hamlet,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Key Largo,TRUE
1949,ART DIRECTION (Black-and-White),Art Direction:  Roger K. Furse;  Set Decoration:  Carmen Dillon,Hamlet,TRUE
1949,ART DIRECTION (Black-and-White),Art Direction:  Robert Haas;  Set Decoration:  William Wallace,Johnny Belinda,FALSE
1949,ART DIRECTION (Color),"Art Direction:  Richard Day;  Set Decoration:  Edwin Casey Roberts, Joseph Kish",Joan of Arc,FALSE
1949,ART DIRECTION (Color),Art Direction:  Hein Heckroth;  Set Decoration:  Arthur Lawson,The Red Shoes,TRUE
1949,CINEMATOGRAPHY (Black-and-White),"Charles B. Lang, Jr.",A Foreign Affair,FALSE
1949,CINEMATOGRAPHY (Black-and-White),Nicholas Musuraca,I Remember Mama,FALSE
1949,CINEMATOGRAPHY (Black-and-White),Ted McCord,Johnny Belinda,FALSE
1949,CINEMATOGRAPHY (Black-and-White),William Daniels,The Naked City,TRUE
1949,CINEMATOGRAPHY (Black-and-White),Joseph August,Portrait of Jennie,FALSE
1949,CINEMATOGRAPHY (Color),Charles G. Clarke,Green Grass of Wyoming,FALSE
1949,CINEMATOGRAPHY (Color),"Joseph Valentine, William V. Skall, Winton Hoch",Joan of Arc,TRUE
1949,CINEMATOGRAPHY (Color),William Snyder,The Loves of Carmen,FALSE
1949,CINEMATOGRAPHY (Color),Robert Planck,The Three Musketeers,FALSE
1949,COSTUME DESIGN (Black-and-White),Irene,B. F.'s Daughter,FALSE
1949,COSTUME DESIGN (Black-and-White),Roger K. Furse,Hamlet,TRUE
1949,COSTUME DESIGN (Color),"Edith Head, Gile Steele",The Emperor Waltz,FALSE
1949,COSTUME DESIGN (Color),"Dorothy Jeakins, Karinska",Joan of Arc,TRUE
1949,DIRECTING,Laurence Olivier,Hamlet,FALSE
1949,DIRECTING,Jean Negulesco,Johnny Belinda,FALSE
1949,DIRECTING,Fred Zinnemann,The Search,FALSE
1949,DIRECTING,Anatole Litvak,The Snake Pit,FALSE
1949,DIRECTING,John Huston,The Treasure of the Sierra Madre,TRUE
1949,DOCUMENTARY (Feature),"Janice Loeb, Producer",The Quiet One,FALSE
1949,DOCUMENTARY (Feature),"Orville O. Dull, Producer",The Secret Land,TRUE
1949,DOCUMENTARY (Short Subject),"Herbert Morgan, Producer",Heart to Heart,FALSE
1949,DOCUMENTARY (Short Subject),United States Army Air Force,Operation Vittles,FALSE
1949,DOCUMENTARY (Short Subject),United States Army,Toward Independence,TRUE
1949,FILM EDITING,Frank Sullivan,Joan of Arc,FALSE
1949,FILM EDITING,David Weisbart,Johnny Belinda,FALSE
1949,FILM EDITING,Paul Weatherwax,The Naked City,TRUE
1949,FILM EDITING,Christian Nyby,Red River,FALSE
1949,FILM EDITING,Reginald Mills,The Red Shoes,FALSE
1949,MUSIC (Music Score of a Dramatic or Comedy Picture),William Walton,Hamlet,FALSE
1949,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,Joan of Arc,FALSE
1949,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Johnny Belinda,FALSE
1949,MUSIC (Music Score of a Dramatic or Comedy Picture),Brian Easdale,The Red Shoes,TRUE
1949,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Snake Pit,FALSE
1949,MUSIC (Scoring of a Musical Picture),"Johnny Green, Roger Edens",Easter Parade,TRUE
1949,MUSIC (Scoring of a Musical Picture),Victor Young,The Emperor Waltz,FALSE
1949,MUSIC (Scoring of a Musical Picture),Lennie Hayton,The Pirate,FALSE
1949,MUSIC (Scoring of a Musical Picture),Ray Heindorf,Romance on the High Seas,FALSE
1949,MUSIC (Scoring of a Musical Picture),Alfred Newman,When My Baby Smiles at Me,FALSE
1949,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,The Paleface,TRUE
1949,MUSIC (Song),Music by Harold Arlen; Lyrics by Leo Robin,Casbah,FALSE
1949,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,Romance on the High Seas,FALSE
1949,MUSIC (Song),Music by Frederick Hollander; Lyrics by Leo Robin,That Lady in Ermine,FALSE
1949,MUSIC (Song),Music and Lyrics by Ramey Idriss and George Tibbles,Wet Blanket Policy,FALSE
1949,BEST MOTION PICTURE,J. Arthur Rank-Two Cities Films,Hamlet,TRUE
1949,BEST MOTION PICTURE,Warner Bros.,Johnny Belinda,FALSE
1949,BEST MOTION PICTURE,J. Arthur Rank-Archers,The Red Shoes,FALSE
1949,BEST MOTION PICTURE,20th Century-Fox,The Snake Pit,FALSE
1949,BEST MOTION PICTURE,Warner Bros.,The Treasure of the Sierra Madre,FALSE
1949,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",The Little Orphan,TRUE
1949,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Mickey and the Seal,FALSE
1949,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Mouse Wreckers,FALSE
1949,SHORT SUBJECT (Cartoon),United Productions of America,Robin Hoodlum,FALSE
1949,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Tea for Two Hundred,FALSE
1949,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer",Annie Was a Wonder,FALSE
1949,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Cinderella Horse,FALSE
1949,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",So You Want to Be on the Radio,FALSE
1949,SHORT SUBJECT (One-reel),"Edmund H. Reek, Producer",Symphony of a City,TRUE
1949,SHORT SUBJECT (One-reel),"Pete Smith, Producer",You Can't Win,FALSE
1949,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",Calgary Stampede,FALSE
1949,SHORT SUBJECT (Two-reel),"Herbert Morgan, Producer",Going to Blazes,FALSE
1949,SHORT SUBJECT (Two-reel),"Harry Grey, Producer",Samba-Mania,FALSE
1949,SHORT SUBJECT (Two-reel),"Walt Disney, Producer",Seal Island,TRUE
1949,SHORT SUBJECT (Two-reel),"Thomas Mead, Producer",Snow Capers,FALSE
1949,SOUND RECORDING,"Warner Bros. Studio Sound Department, Col. Nathan O. Levinson, Sound Director",Johnny Belinda,FALSE
1949,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",Moonrise,FALSE
1949,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",The Snake Pit,TRUE
1949,SPECIAL EFFECTS,"Special Visual Effects by Ralph Hammeras, Fred Sersen, Edward Snyder; Special Audible Effects by Roger Heman",Deep Waters,FALSE
1949,SPECIAL EFFECTS,"Special Visual Effects by Paul Eagler, J. McMillan Johnson, Russell Shearman, Clarence Slifer; Special Audible Effects by Charles Freeman, James G. Stewart",Portrait of Jennie,TRUE
1949,WRITING (Motion Picture Story),"Frances Flaherty, Robert Flaherty",Louisiana Story,FALSE
1949,WRITING (Motion Picture Story),Malvin Wald,The Naked City,FALSE
1949,WRITING (Motion Picture Story),Borden Chase,Red River,FALSE
1949,WRITING (Motion Picture Story),Emeric Pressburger,The Red Shoes,FALSE
1949,WRITING (Motion Picture Story),"Richard Schweizer, David Wechsler",The Search,TRUE
1949,WRITING (Screenplay),"Charles Brackett, Billy Wilder, Richard L. Breen",A Foreign Affair,FALSE
1949,WRITING (Screenplay),"Irmgard Von Cube, Allen Vincent",Johnny Belinda,FALSE
1949,WRITING (Screenplay),"Richard Schweizer, David Wechsler",The Search,FALSE
1949,WRITING (Screenplay),"Frank Partos, Millen Brand",The Snake Pit,FALSE
1949,WRITING (Screenplay),John Huston,The Treasure of the Sierra Madre,TRUE
1949,SPECIAL FOREIGN LANGUAGE FILM AWARD, Monsieur Vincent - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1948.,,TRUE
1949,SPECIAL AWARD, Ivan Jandl,,TRUE
1949,SPECIAL AWARD, Sid Grauman,,TRUE
1949,SPECIAL AWARD, Adolph Zukor,,TRUE
1949,SPECIAL AWARD, Walter Wanger for distinguished service to the industry in adding to its moral stature in the world community by his production of the picture Joan of Arc.,,TRUE
1949,SPECIAL AWARD, Jean Hersholt - in recognition of his service to the Academy during four terms as president.,,TRUE
1949,IRVING G. THALBERG MEMORIAL AWARD,Jerry Wald,,TRUE
1950,ACTOR,Broderick Crawford,All the King's Men,TRUE
1950,ACTOR,Kirk Douglas,Champion,FALSE
1950,ACTOR,Gregory Peck,Twelve O'Clock High,FALSE
1950,ACTOR,Richard Todd,The Hasty Heart,FALSE
1950,ACTOR,John Wayne,Sands of Iwo Jima,FALSE
1950,ACTOR IN A SUPPORTING ROLE,John Ireland,All the King's Men,FALSE
1950,ACTOR IN A SUPPORTING ROLE,Dean Jagger,Twelve O'Clock High,TRUE
1950,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Champion,FALSE
1950,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,The Heiress,FALSE
1950,ACTOR IN A SUPPORTING ROLE,James Whitmore,Battleground,FALSE
1950,ACTRESS,Jeanne Crain,Pinky,FALSE
1950,ACTRESS,Olivia de Havilland,The Heiress,TRUE
1950,ACTRESS,Susan Hayward,My Foolish Heart,FALSE
1950,ACTRESS,Deborah Kerr,"Edward, My Son",FALSE
1950,ACTRESS,Loretta Young,Come to the Stable,FALSE
1950,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,Pinky,FALSE
1950,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Come to the Stable,FALSE
1950,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Come to the Stable,FALSE
1950,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,All the King's Men,TRUE
1950,ACTRESS IN A SUPPORTING ROLE,Ethel Waters,Pinky,FALSE
1950,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Joseph C. Wright;  Set Decoration:  Thomas Little, Paul S. Fox",Come to the Stable,FALSE
1950,ART DIRECTION (Black-and-White),"Art Direction:  Harry Horner, John Meehan;  Set Decoration:  Emile Kuri",The Heiress,TRUE
1950,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Jack Martin Smith;  Set Decoration:  Edwin B. Willis, Richard A. Pefferle",Madame Bovary,FALSE
1950,ART DIRECTION (Color),Art Direction:  Edward Carrere;  Set Decoration:  Lyle Reifsnider,The Adventures of Don Juan,FALSE
1950,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Jack D. Moore",Little Women,TRUE
1950,ART DIRECTION (Color),"Art Direction:  Jim Morahan, William Kellner, Michael Relph",Saraband,FALSE
1950,CINEMATOGRAPHY (Black-and-White),Paul C. Vogel,Battleground,TRUE
1950,CINEMATOGRAPHY (Black-and-White),Frank Planer,Champion,FALSE
1950,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,Come to the Stable,FALSE
1950,CINEMATOGRAPHY (Black-and-White),Leo Tover,The Heiress,FALSE
1950,CINEMATOGRAPHY (Black-and-White),Leon Shamroy,Prince of Foxes,FALSE
1950,CINEMATOGRAPHY (Color),Harry Stradling,The Barkleys of Broadway,FALSE
1950,CINEMATOGRAPHY (Color),William Snyder,Jolson Sings Again,FALSE
1950,CINEMATOGRAPHY (Color),"Robert Planck, Charles Schoenbaum",Little Women,FALSE
1950,CINEMATOGRAPHY (Color),Charles G. Clarke,Sand,FALSE
1950,CINEMATOGRAPHY (Color),Winton Hoch,She Wore a Yellow Ribbon,TRUE
1950,COSTUME DESIGN (Black-and-White),"Edith Head, Gile Steele",The Heiress,TRUE
1950,COSTUME DESIGN (Black-and-White),Vittorio Nino Novarese,Prince of Foxes,FALSE
1950,COSTUME DESIGN (Color),"Leah Rhodes, Travilla, Marjorie Best",The Adventures of Don Juan,TRUE
1950,COSTUME DESIGN (Color),Kay Nelson,Mother Is a Freshman,FALSE
1950,DIRECTING,Robert Rossen,All the King's Men,FALSE
1950,DIRECTING,William A. Wellman,Battleground,FALSE
1950,DIRECTING,Carol Reed,The Fallen Idol,FALSE
1950,DIRECTING,William Wyler,The Heiress,FALSE
1950,DIRECTING,Joseph L. Mankiewicz,A Letter to Three Wives,TRUE
1950,DOCUMENTARY (Feature),Crown Film Unit,Daybreak in Udi,TRUE
1950,DOCUMENTARY (Feature),"Paul F. Heard, Producer",Kenji Comes Home,FALSE
1950,DOCUMENTARY (Short Subject),"Richard de Rochemont, Producer",A Chance to Live,TRUE
1950,DOCUMENTARY (Short Subject),French Cinema General Cooperative,1848,FALSE
1950,DOCUMENTARY (Short Subject),"St. Francis-Xavier University, Antigonish, Nova Scotia",The Rising Tide,FALSE
1950,DOCUMENTARY (Short Subject),"Edward Selzer, Producer",So Much for So Little,TRUE
1950,FILM EDITING,"Robert Parrish, Al Clark",All the King's Men,FALSE
1950,FILM EDITING,John Dunning,Battleground,FALSE
1950,FILM EDITING,Harry Gerstad,Champion,TRUE
1950,FILM EDITING,Richard L. Van Enger,Sands of Iwo Jima,FALSE
1950,FILM EDITING,Frederic Knudtson,The Window,FALSE
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Beyond the Forest,FALSE
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,Champion,FALSE
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),Aaron Copland,The Heiress,TRUE
1950,MUSIC (Scoring of a Musical Picture),"Morris Stoloff, George Duning",Jolson Sings Again,FALSE
1950,MUSIC (Scoring of a Musical Picture),Ray Heindorf,Look for the Silver Lining,FALSE
1950,MUSIC (Scoring of a Musical Picture),"Roger Edens, Lennie Hayton",On the Town,TRUE
1950,MUSIC (Song),Music and Lyrics by Frank Loesser,Neptune's Daughter,TRUE
1950,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,It's a Great Feeling,FALSE
1950,MUSIC (Song),Music by Eliot Daniel; Lyrics by Larry Morey,So Dear to My Heart,FALSE
1950,MUSIC (Song),Music by Victor Young; Lyrics by Ned Washington,My Foolish Heart,FALSE
1950,MUSIC (Song),Music by Alfred Newman; Lyrics by Mack Gordon,Come to the Stable,FALSE
1950,BEST MOTION PICTURE,Robert Rossen Productions,All the King's Men,TRUE
1950,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Battleground,FALSE
1950,BEST MOTION PICTURE,Paramount,The Heiress,FALSE
1950,BEST MOTION PICTURE,20th Century-Fox,A Letter to Three Wives,FALSE
1950,BEST MOTION PICTURE,20th Century-Fox,Twelve O'Clock High,FALSE
1950,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Canary Row,FALSE
1950,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",For Scent-Imental Reasons,TRUE
1950,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",Hatch Up Your Troubles,FALSE
1950,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",The Magic Fluke,FALSE
1950,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Toy Tinkers,FALSE
1950,SHORT SUBJECT (One-reel),"Jack Eaton, Producer",Aquatic House-Party,TRUE
1950,SHORT SUBJECT (One-reel),"Justin Herman, Producer",Roller Derby Girl,FALSE
1950,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",So You Think You're Not Guilty,FALSE
1950,SHORT SUBJECT (One-reel),"Walton C. Ament, Producer",Spills and Chills,FALSE
1950,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Water Trix,FALSE
1950,SHORT SUBJECT (Two-reel),"William Lasky, Producer",The Boy and the Eagle,FALSE
1950,SHORT SUBJECT (Two-reel),"Irving Allen, Producer",Chase of Death,FALSE
1950,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",The Grass Is Always Greener,FALSE
1950,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",Snow Carnival,FALSE
1950,SHORT SUBJECT (Two-reel),"Gaston Diehl and Robert Haessens, Producers",Van Gogh,TRUE
1950,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director","Once More, My Darling",FALSE
1950,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",Sands of Iwo Jima,FALSE
1950,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",Twelve O'Clock High,TRUE
1950,SPECIAL EFFECTS,ARKO Productions,Mighty Joe Young,TRUE
1950,SPECIAL EFFECTS,Walter Wanger Pictures,Tulsa,FALSE
1950,WRITING (Motion Picture Story),Clare Boothe Luce,Come to the Stable,FALSE
1950,WRITING (Motion Picture Story),"Shirley W. Smith, Valentine Davies",It Happens Every Spring,FALSE
1950,WRITING (Motion Picture Story),Harry Brown,Sands of Iwo Jima,FALSE
1950,WRITING (Motion Picture Story),Douglas Morrow,The Stratton Story,TRUE
1950,WRITING (Motion Picture Story),Virginia Kellogg,White Heat,FALSE
1950,WRITING (Screenplay),Robert Rossen,All the King's Men,FALSE
1950,WRITING (Screenplay),Cesare Zavattini,The Bicycle Thief,FALSE
1950,WRITING (Screenplay),Carl Foreman,Champion,FALSE
1950,WRITING (Screenplay),Graham Greene,The Fallen Idol,FALSE
1950,WRITING (Screenplay),Joseph L. Mankiewicz,A Letter to Three Wives,TRUE
1950,WRITING (Story and Screenplay),Robert Pirosh,Battleground,TRUE
1950,WRITING (Story and Screenplay),Sidney Buchman,Jolson Sings Again,FALSE
1950,WRITING (Story and Screenplay),"Alfred Hayes, Federico Fellini, Sergio Amidei, Marcello Pagliero, Roberto Rossellini",Paisan,FALSE
1950,WRITING (Story and Screenplay),T. E. B. Clarke,Passport to Pimlico,FALSE
1950,WRITING (Story and Screenplay),"Helen Levitt, Janice Loeb, Sidney Meyers",The Quiet One,FALSE
1950,SPECIAL FOREIGN LANGUAGE FILM AWARD, The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.,,TRUE
1950,SPECIAL AWARD, Bobby Driscoll,,TRUE
1950,SPECIAL AWARD, Fred Astaire for his unique artistry and his contributions to the technique of musical pictures.,,TRUE
1950,SPECIAL AWARD, Cecil B. DeMille,,TRUE
1950,SPECIAL AWARD, Jean Hersholt,,TRUE
1951,ACTOR,Louis Calhern,The Magnificent Yankee,FALSE
1951,ACTOR,José Ferrer,Cyrano de Bergerac,TRUE
1951,ACTOR,William Holden,Sunset Blvd.,FALSE
1951,ACTOR,James Stewart,Harvey,FALSE
1951,ACTOR,Spencer Tracy,Father of the Bride,FALSE
1951,ACTOR IN A SUPPORTING ROLE,Jeff Chandler,Broken Arrow,FALSE
1951,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Mister 880,FALSE
1951,ACTOR IN A SUPPORTING ROLE,Sam Jaffe,The Asphalt Jungle,FALSE
1951,ACTOR IN A SUPPORTING ROLE,George Sanders,All about Eve,TRUE
1951,ACTOR IN A SUPPORTING ROLE,Erich von Stroheim,Sunset Blvd.,FALSE
1951,ACTRESS,Anne Baxter,All about Eve,FALSE
1951,ACTRESS,Bette Davis,All about Eve,FALSE
1951,ACTRESS,Judy Holliday,Born Yesterday,TRUE
1951,ACTRESS,Eleanor Parker,Caged,FALSE
1951,ACTRESS,Gloria Swanson,Sunset Blvd.,FALSE
1951,ACTRESS IN A SUPPORTING ROLE,Hope Emerson,Caged,FALSE
1951,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,All about Eve,FALSE
1951,ACTRESS IN A SUPPORTING ROLE,Josephine Hull,Harvey,TRUE
1951,ACTRESS IN A SUPPORTING ROLE,Nancy Olson,Sunset Blvd.,FALSE
1951,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,All about Eve,FALSE
1951,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, George W. Davis;  Set Decoration:  Thomas Little, Walter M. Scott",All about Eve,FALSE
1951,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Hans Peters;  Set Decoration:  Edwin B. Willis, Hugh Hunt",The Red Danube,FALSE
1951,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, John Meehan;  Set Decoration:  Sam Comer, Ray Moyer",Sunset Blvd.,TRUE
1951,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Richard A. Pefferle",Annie Get Your Gun,FALSE
1951,ART DIRECTION (Color),Art Direction:  Ernst Fegte;  Set Decoration:  George Sawley,Destination Moon,FALSE
1951,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Walter Tyler;  Set Decoration:  Sam Comer, Ray Moyer",Samson and Delilah,TRUE
1951,CINEMATOGRAPHY (Black-and-White),Milton Krasner,All about Eve,FALSE
1951,CINEMATOGRAPHY (Black-and-White),Harold Rosson,The Asphalt Jungle,FALSE
1951,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Furies,FALSE
1951,CINEMATOGRAPHY (Black-and-White),John F. Seitz,Sunset Blvd.,FALSE
1951,CINEMATOGRAPHY (Black-and-White),Robert Krasker,The Third Man,TRUE
1951,CINEMATOGRAPHY (Color),Charles Rosher,Annie Get Your Gun,FALSE
1951,CINEMATOGRAPHY (Color),Ernest Palmer,Broken Arrow,FALSE
1951,CINEMATOGRAPHY (Color),Ernest Haller,The Flame and the Arrow,FALSE
1951,CINEMATOGRAPHY (Color),Robert Surtees,King Solomon's Mines,TRUE
1951,CINEMATOGRAPHY (Color),George Barnes,Samson and Delilah,FALSE
1951,COSTUME DESIGN (Black-and-White),"Edith Head, Charles LeMaire",All about Eve,TRUE
1951,COSTUME DESIGN (Black-and-White),Jean Louis,Born Yesterday,FALSE
1951,COSTUME DESIGN (Black-and-White),Walter Plunkett,The Magnificent Yankee,FALSE
1951,COSTUME DESIGN (Color),Michael Whittaker,The Black Rose,FALSE
1951,COSTUME DESIGN (Color),"Edith Head, Dorothy Jeakins, Elois Jenssen, Gile Steele, Gwen Wakeling",Samson and Delilah,TRUE
1951,COSTUME DESIGN (Color),"Walter Plunkett, Valles",That Forsyte Woman,FALSE
1951,DIRECTING,Joseph L. Mankiewicz,All about Eve,TRUE
1951,DIRECTING,John Huston,The Asphalt Jungle,FALSE
1951,DIRECTING,George Cukor,Born Yesterday,FALSE
1951,DIRECTING,Billy Wilder,Sunset Blvd.,FALSE
1951,DIRECTING,Carol Reed,The Third Man,FALSE
1951,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Titan: Story of Michelangelo,TRUE
1951,DOCUMENTARY (Feature),"Jack Arnold and Lee Goodman, Producers",With These Hands,FALSE
1951,DOCUMENTARY (Short Subject),"Guy Glover, Producer",The Fight: Science against Cancer,FALSE
1951,DOCUMENTARY (Short Subject),"Film Documents, Inc.",The Stairs,FALSE
1951,DOCUMENTARY (Short Subject),"Edmund Reek, Producer",Why Korea?,TRUE
1951,FILM EDITING,Barbara McLean,All about Eve,FALSE
1951,FILM EDITING,James E. Newcom,Annie Get Your Gun,FALSE
1951,FILM EDITING,"Ralph E. Winters, Conrad A. Nervig",King Solomon's Mines,TRUE
1951,FILM EDITING,"Arthur Schmidt, Doane Harrison",Sunset Blvd.,FALSE
1951,FILM EDITING,Oswald Hafenrichter,The Third Man,FALSE
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,All about Eve,FALSE
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,The Flame and the Arrow,FALSE
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),George Duning,No Sad Songs for Me,FALSE
